cnpj,bairro,socio_nome
11255128000112,CENTRO,
11283458000111,SAO GERARDO,
11287624000158,BELA VISTA,
11293942000121,BARRA DO CEARA,
11297846000151,SAO JOAO DO TAUPE,
11317212000113,PARQUE MANIBURA,
11329654000180,GRANJA LISBOA,
11335740000103,MARAPONGA,
11348350000160,CENTRO,
11353850000190,BARROSO,
11363042000103,JOAQUIM TAVORA,
11389867000105,SIQUEIRA,
11416392000190,ALDEOTA,WAGNITON PEREIRA DE MELO
11436066000145,PARQUELANDIA,JOSE RUBERVAL ARRUDA FILHO
11449411000185,CONJUNTO CEARA,
11451679000151,PASSARE,
11468939000100,CENTRO,
11476921000141,PLANALTO AYRTON SENNA,
11479282000178,GRANJA LISBOA,
11521691000195,DEMOCRITO ROCHA,
11535147000100,JOAQUIM TAVORA,
11554262000114,JOAO XXIII,
11558519000106,JARDIM GUANABARA,
11561363000112,CAMBEBA,
11569890000173,JACARECANGA,
11592210000132,PARANGABA,
11595376000102,PARQUELANDIA,
11599390000184,JARDIM IRACEMA,
11615070000170,AMADEU FURTADO,
11635579000185,BARRA DO CEARA,
11642819000179,BARRA DO CEARA,
11648279000130,PASSARE,
11650734000132,EDSON QUEIROZ,
11650940000142,JARDIM CEARENSE,
11667272000166,JANGURUSSU,
11674573000117,VILA PERI,
11677870000116,JANGURUSSU,
11677890000197,JARDIM CEARENSE,
11679678000169,VILA UNIAO,
11683035000199,HENRIQUE JORGE,
11687736000104,PARQUE GENIBAU,INES CARVALHO FELIX
11688949000142,BONSUCESSO,
11704086000150,JOQUEI CLUBE,
11721826000166,ALDEOTA,JOAO ANGELO MARTINS NONATO
11726835000140,PRESIDENTE KENNEDY,
11736259000111,MONDUBIM,
11743987000150,PARQUELANDIA,
11744767000141,ANCURI,
11750190000180,ANTONIO BEZERRA,
11751614000121,JOQUEI CLUBE,
11758079000130,BONSUCESSO,
11763342000180,CENTRO,MARIA IVANDETE LIMA
11764051000106,JARDIM GUANABARA,
11766198000135,ANCURI,
11769783000199,ALDEOTA,
11769967000159,MESSEJANA,
11770349000129,JARDIM IRACEMA,
11777370000156,MESSEJANA,
11782560000161,CONJUNTO CEARA,
11785262000125,BONSUCESSO,
11786966000112,MOURA BRASIL,
11800373000163,JACARECANGA,
11804202000102,CIDADE DOS FUNCIONARIOS,
11809246000125,VILA PERY,
11809697000162,JARDIM GUANABARA,
11818619000124,LAGOA REDONDA,
11821415000142,ALTO DA BALANCA,
11826801000127,MONDUBIM,
11827888000157,CENTRO,
11828875000100,BENFICA,
11829220000149,SAPIRANGA-COITE,
11832240000179,CENTRO,
11847244000120,MUCURIPE,
11858502000174,ANTONIO DIOGO,
11865621000154,PASSARE,
11869019000195,ITAPERI,
11877308000136,JANGURUSSU,
11881322000103,MESSEJANA,
11885611000180,MANOEL SATIRO,
11893970000180,CENTRO,
11902023000108,PATRIOLINO RIBEIRO,RENATA CORREIA DE ALBUQUERQUE
11912056000139,MUCURIPE,
11940508000196,BARRA DO CEARA,
11950296000128,CIDADE 2000,
11951858000158,PRECABURA,
11951925000134,MANUEL SATIRO,
11964463000190,PARQUE PRESIDENTE VARGAS,
11965625000104,TAUAPE,
11965703000170,JANGURUSSU,
11992155000178,BARROSO,
11994603000172,AMADEU FURTADO,
12015021000160,CONJUNTO CEARA,
12031793000195,MESSEJANA,
12036594000170,COACU,
12036654000154,MONTESE,
12044106000176,PARANGABA,
12056401000142,JACARECANGA,
12060163000149,PREFEITO JOSE WALTER,
12063267000107,BARRA DO CEARA,
12086728000167,ALDEOTA,OSVALDO ANTONIO BASTOS DE VASCONCELOS
12087850000158,CONJUNTO ESPERANCA,
12088227000110,MARAPONGA,
12090170000193,CIDADE DOS FUNCIONARIOS,
12101811000168,ANTONIO BEZERRA,
12115033000166,SERRINHA,
12115247000132,CENTRO,
12134447000132,GRANJA LISBOA,
12147066000198,VILA PERI,
12158858000168,MUCURIPE,
12183852000140,ALDEOTA,MARIA VERA MAGALHAES VIANA
12194638000190,PARREAO,
12202041000140,CENTRO,
12209222000106,CONJUNTO CEARA,
12222739000127,JARDIM DAS OLIVEIRAS,
12223600000106,MUCURIPE,
12235379000106,BARRA DO CEARA,
12242705000102,PARQUE DOIS IRMAOS,
12247543000197,VICENTE PINZON,
12249879000199,CONJUNTO PALMEIRAS,
12257065000104,MONTESE,
12264163000160,VILA PERI,
12265067000137,CENTRO,
12271735000139,PARQUE DOIS IRMAOS,
12276520000100,VILA VELHA,
12284127000169,SAPIRANGA,
12293196000139,SIQUEIRA,
12300477000171,DEMOCRITO ROCHA,
12300731000131,JARDIM AMERICA,
12301618000170,JARDIM DAS OLIVEIRAS,
12314239000115,CONJUNTO ALVORADA,
12315100000196,VILA PERI,
12321906000197,PARQUE DOIS IRMAOS,
12322049000140,JOAQUIM TAVORA,
12334623000180,PRESIDENTE KENNEDY,
12335406000104,BARROSO,
12336016000159,CONJUNTO ESPERANCA,
12343160000112,HENRIQUE JORGE,
12345934000144,HENRIQUE JORGE,
12346162000165,MESSEJANA,
12347687000115,JARDIM CEARENSE,
12347752000102,PREFEITO JOSE WALTER,
12351237000104,CAJAZEIRAS,
12362457000125,BONSUCESSO,
12363686000164,ENGENHEIRO LUCIANO CAVALCANTE,
12364622000188,CONJUNTO PALMEIRAS,
12365378000178,PAPICU,
12365665000188,PREFEITO JOSE WALTER,ROSILENE DOS SANTOS SOUSA
12383872000165,MESSEJANA,
12386007000172,JANGURUSSU,
12387685000150,BOA VISTA,
12405277000183,MANUEL SATIRO,
12410976000111,AEROLANDIA,
12416961000160,BELA VISTA,
12417061000138,HENRIQUE JORGE,
12420433000185,GRANJA LISBOA,
12423474000125,FATIMA,
12426455000152,PARQUE GENIBAU,
12428589000102,SIQUEIRA,
12437641000197,PASSARE,
12452102000127,ITAPERI,
12455888000136,CANINDEZINHO,
12456656000100,JANGURUSSU,
12463799000131,MONDUBIM,
12479696000160,PARQUELANDIA,
12486584000136,ANTONIO BEZERRA,
12495614000170,FATIMA,
12498603000144,PARQUE DOIS IRMAOS,
12498784000109,PASSARE,
12511047000107,CENTRO,
12513237000155,VILA VELHA,
12514558000174,CANINDEZINHO,
12520840000164,JOSE DE ALENCAR,ADRIANA MARIA DE HOLANDA
12526111000115,SAO BENTO,
12537657000171,MONTE CASTELO,
12542400000108,JANGURUSSU,
12542652000137,ALVARO WEYNE,
12549188000100,ALDEOTA,
12551337000176,MESSEJANA,
12557455000191,CARLITO PAMPLONA,
12559700000108,MANUEL DIAS BRANCO,
12567717000107,HENRIQUE JORGE,
12571737000143,JOQUEI CLUBE,
12579154000169,BENFICA,
12586151000152,QUINTINO CUNHA,
12587347000161,JANGURUSSU,
12587921000181,EDSON QUEIROZ,
12597882000101,PARQUELANDIA,
12605201000100,BARRA DO CEARA,
12606193000108,BARRA DO CEARA,
12607437000177,BARRA DO CEARA,
12608156000139,JOQUEI CLUBE,
12637656000107,PARQUE GENIBAU,
12651648000107,CENTRO,
12678485000156,SIQUEIRA,
12679795000195,DEMOCRITO ROCHA,
12679995000148,MESSEJANA,
12680529000182,HENRIQUE JORGE,
12684664000104,COACU,
12688501000191,BONSUCESSO,
12703269000113,PARQUE GENIBAU,
12703297000130,ANTONIO DIOGO,
12703486000103,SAO BENTO,
12706174000153,JARDIM IRACEMA,
12708317000166,CENTRO,
12708504000140,GRANJA LISBOA,
12709851000197,PASSARE,
12710434000164,VILA PERI,
12710915000170,CONJUNTO CEARA,
12710941000106,CONJUNTO PALMEIRAS,
12714998000175,ALVARO WEYNE,
12715825000171,PLANALTO AYRTON SENNA,
12717758000124,HENRIQUE JORGE,
12721656000182,VILA VELHA,
12727257000129,PARQUELANDIA,VILMA DA LUZ BRAGA
12733062000191,PICI,
12739290000179,BOM JARDIM,
12743053000181,BELA VISTA,
12744170000160,PARQUE IRACEMA,
12744528000154,BARROSO,
12745540000183,MANUEL SATIRO,
12746825000139,ALVARO WEYNE,
12762107000156,PAUPINA,
12764665000150,DIONISIO TORRES,
12786660000129,JOAO XXIII,
12787672000178,PARQUE IRACEMA,
12789302000170,PREFEITO JOSE WALTER,
12789358000124,MANUEL SATIRO,
12790656000134,PARQUE SANTA MARIA,
12792948000106,CONJUNTO CEARA,
12796753000134,JARDIM CEARENSE,
12815223000196,JARDIM GUANABARA,
12818033000122,PARQUE ARAXA,
12818387000177,MONTE CASTELO,
12819852000194,FATIMA,
12821347000184,CENTRO,ALINE DANTAS DE SOUZA
12823161000164,JARDIM AMERICA,
12829944000155,JARDIM AMERICA,
12834961000180,CANINDEZINHO,
12837857000140,TAUAPE,
12852983000173,MONDUBIM,
12864193000108,FARIAS BRITO,
12871882000140,PARQUE MANIBURA,
12877689000116,SERRINHA,
12880587000150,JACARECANGA,
12880729000189,VICENTE PINZON,
12883909000114,VILA VELHA,
12884351000191,AMADEU FURTADO,
12886382000181,PREFEITO JOSE WALTER,
12901779000103,CANINDEZINHO,
12904096000100,MESSEJANA,
12905513000120,GRANJA PORTUGAL,
12912057000146,PARQUE SANTA ROSA,
12929604000104,CENTRO,
12931728000116,MONDUBIM,
12944055000139,TAUAPE,
12947823000108,CENTRO,
12954762000106,QUINTINO CUNHA,
12965655000183,MANUEL SATIRO,
12970054000169,JARDIM DAS OLIVEIRAS,
12971930000171,MARAPONGA,MARIA VANDERLUCY DE SOUZA LIMA PINTO
12975307000197,SERRINHA,
12976457000115,JANGURUSSU,
12977045000108,JARDIM IRACEMA,
12982309000103,MONDUBIM,
13006953000109,ANTONIO BEZERRA,
13018017000118,JOQUEI CLUBE,
13049998000160,CENTRO,
13050012000172,CENTRO,
13070755000104,CIDADE 2000,
13078888000127,JACARECANGA,
13097198000115,PREFEITO JOSE WALTER,
13098502000149,VILA VELHA,
13104445000163,BOM JARDIM,
13110779000140,QUINTINO CUNHA,
13111922000118,CONJUNTO CEARA,
13112152000128,RODOLFO TEOFILO,
13118635000130,BONSUCESSO,
13120987000120,ITAPERI,
13134007000148,QUINTINO CUNHA,
13148215000104,SIQUEIRA,
13155173000120,MONTESE,
13158963000160,MESSEJANA,
13174038000122,JOAQUIM TAVORA,
13177640000113,SAPIRANGA,
13178833000199,SAO GERARDO,
13180441000164,DIONISIO TORRES,
13190133000110,PREFEITO JOSE WALTER,
13190464000150,PARANGABA,
13204002000144,CIDADE DOS FUNCIONARIOS,IRACEMA MARIA CASTRO CHAVES
13205361000116,PREFEITO JOSE WALTER,
13210736000136,SIQUEIRA,
